Price,Close
2024-05-20,173.79135131835938
2024-05-27,171.31838989257812
2024-06-03,173.2649688720703
2024-06-10,175.57901000976562
2024-06-17,178.60430908203125
2024-06-24,181.10992431640625
2024-07-01,189.5116729736328
2024-07-08,184.0132598876953
2024-07-15,176.64556884765625
2024-07-22,166.04641723632812
2024-07-29,165.7083740234375
2024-08-05,162.7354278564453
2024-08-12,162.0294952392578
2024-08-19,164.67430114746094
2024-08-26,162.4470977783203
2024-09-02,150.0582275390625
2024-09-09,156.56089782714844
2024-09-16,162.87173461914062
2024-09-23,163.2301483154297
2024-09-30,166.32650756835938
2024-10-07,162.5232696533203
2024-10-14,162.70248413085938
2024-10-21,164.54437255859375
2024-10-28,170.53790283203125
2024-11-04,177.5669403076172
2024-11-11,171.73265075683594
2024-11-18,164.03659057617188
2024-11-25,168.20819091796875
2024-12-02,173.9429168701172
2024-12-09,188.986572265625
2024-12-16,190.78799438476562
2024-12-23,192.1335906982422
2024-12-30,191.166748046875
2025-01-06,191.41592407226562
2025-01-13,195.3630828857422
2025-01-20,199.5594024658203
2025-01-27,203.35702514648438
2025-02-03,184.73770141601562
2025-02-10,184.62808227539062
2025-02-17,179.076171875
2025-02-24,169.72665405273438
2025-03-03,173.29502868652344
2025-03-10,164.9522247314453
2025-03-17,163.64535522460938
2025-03-24,154.0056610107422
2025-03-31,145.29400634765625
2025-04-07,156.80975341796875
2025-04-14,150.84231567382812
2025-04-21,161.61962890625
2025-04-28,163.68527221679688
2025-05-05,152.42897033691406
2025-05-12,165.84072875976562
2025-05-19,168.11593627929688
2025-05-26,171.3790740966797
2025-06-02,173.31497192382812
2025-06-09,174.3029022216797
2025-06-16,166.4910888671875
2025-06-23,178.37046813964844
2025-06-30,179.36956787109375
2025-07-07,180.02899169921875
2025-07-14,184.89462280273438
2025-07-21,193.0073699951172
2025-07-28,188.96099853515625
2025-08-04,201.24000549316406
2025-08-11,203.71778869628906
2025-08-18,205.9058380126953
2025-08-25,212.71974182128906
2025-09-01,234.79000854492188
2025-09-08,240.58482360839844
2025-09-15,254.72000122070312
2025-09-22,246.5399932861328
2025-09-29,245.35000610351562
2025-10-06,236.57000732421875
2025-10-13,253.3000030517578
2025-10-20,259.9200134277344
2025-10-27,281.19000244140625
2025-11-03,278.8299865722656
2025-11-10,280.4200134277344
